party_1	party_2	fj_avg	bc_avg	fj_real	bc_real
Arbetarepartiet- Socialdemokraterna	Labour Party	0.941606	0.969925	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Sozialdemokratische Partei Österreichs	0.940741	0.969466	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Partit Nazzjonalista	0.940299	0.969231	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Conservative Party	0.938182	0.968105	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Partido Socialista Obrero Espanol	0.937500	0.967742	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Mouvement Démocrate	0.933824	0.965779	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Sozialdemokratische Partei Deutschlands	0.931408	0.964486	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Parti socialiste	0.930909	0.964218	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Platforma Obywatelska	0.930657	0.964083	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Partido Popular	0.930147	0.963810	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Democraten 66	0.929630	0.963532	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Freie Demokratische Partei	0.925094	0.961089	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Forza Italia	0.922794	0.959847	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Green Party	0.916981	0.956693	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Christen Democratisch Appel	0.911439	0.953668	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Nea Demokratia	0.911439	0.953668	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Socialdemokratiet	0.910112	0.952941	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	-1	0.908127	0.951852	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Independent	0.898955	0.946789	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Christlich Demokratische Union Deutschlands	0.896057	0.945180	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Bündnis 90/Die Grünen	0.895470	0.944853	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	PODEMOS	0.894545	0.944338	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Lega Nord	0.893617	0.943820	0.000000	0.000000
Arbetarepartiet- Socialdemokraterna	Kansallinen Kokoomus	0.890152	0.941884	0.000000	0.000000
Bündnis 90/Die Grünen	Bündnis 90/Die Grünen	1.000000	1.000000	0.000000	0.000000
Bündnis 90/Die Grünen	Independent	0.975862	0.987784	0.000000	0.000000
Bündnis 90/Die Grünen	Movimento 5 Stelle	0.965870	0.982639	0.000000	0.000000
Bündnis 90/Die Grünen	Sozialdemokratische Partei Deutschlands	0.961672	0.980462	0.000000	0.000000
Bündnis 90/Die Grünen	Die Grünen - Die Grüne Alternative	0.961538	0.980392	0.000000	0.000000
Bündnis 90/Die Grünen	-1	0.958621	0.978873	0.000000	0.000000
Bündnis 90/Die Grünen	Europe Écologie	0.958188	0.978648	0.000000	0.000000
Bündnis 90/Die Grünen	Partij van de Arbeid	0.954704	0.976827	0.000000	0.000000
Bündnis 90/Die Grünen	Parti socialiste	0.954545	0.976744	0.000000	0.000000
Bündnis 90/Die Grünen	Labour Party	0.944444	0.971429	0.000000	0.000000
Bündnis 90/Die Grünen	Conservative Party	0.941176	0.969697	0.000000	0.000000
Bündnis 90/Die Grünen	Les Républicains	0.940972	0.969589	0.000000	0.000000
Bündnis 90/Die Grünen	Partito Democratico	0.937500	0.967742	0.000000	0.000000
Bündnis 90/Die Grünen	Mouvement Démocrate	0.937063	0.967509	0.000000	0.000000
Bündnis 90/Die Grünen	Partido Socialista Obrero Espanol	0.933798	0.965766	0.000000	0.000000
Bündnis 90/Die Grünen	Sozialdemokratische Partei Österreichs	0.930070	0.963768	0.000000	0.000000
Bündnis 90/Die Grünen	Platforma Obywatelska	0.927336	0.962298	0.000000	0.000000
Bündnis 90/Die Grünen	Lega Nord	0.924658	0.960854	0.000000	0.000000
Bündnis 90/Die Grünen	Christlich Demokratische Union Deutschlands	0.920690	0.958707	0.000000	0.000000
Bündnis 90/Die Grünen	Partido Popular	0.920139	0.958409	0.000000	0.000000
Bündnis 90/Die Grünen	Forza Italia	0.919861	0.958258	0.000000	0.000000
Bündnis 90/Die Grünen	Fine Gael Party	0.916376	0.956364	0.000000	0.000000
Bündnis 90/Die Grünen	Democraten 66	0.912892	0.954463	0.000000	0.000000
Bündnis 90/Die Grünen	PODEMOS	0.912892	0.954463	0.000000	0.000000
Bündnis 90/Die Grünen	Partit Nazzjonalista	0.909408	0.952555	0.000000	0.000000
Bündnis 90/Die Grünen	Christen Democratisch Appel	0.909091	0.952381	0.000000	0.000000
Bündnis 90/Die Grünen	Nea Demokratia	0.902439	0.948718	0.000000	0.000000
Bündnis 90/Die Grünen	Česká strana sociálně demokratická	0.898601	0.946593	0.000000	0.000000
Bündnis 90/Die Grünen	Arbetarepartiet- Socialdemokraterna	0.895470	0.944853	0.000000	0.000000
Bündnis 90/Die Grünen	Freie Demokratische Partei	0.888502	0.940959	0.000000	0.000000
Christen Democratisch Appel	Christen Democratisch Appel	1.000000	1.000000	0.000000	0.000000
Christen Democratisch Appel	Forza Italia	0.958955	0.979048	0.000000	0.000000
Christen Democratisch Appel	Partit Nazzjonalista	0.947761	0.973180	0.000000	0.000000
Christen Democratisch Appel	Christlich-Soziale Union in Bayern e.V.	0.946565	0.972549	0.000000	0.000000
Christen Democratisch Appel	Les Républicains	0.945255	0.971857	0.000000	0.000000
Christen Democratisch Appel	Platforma Obywatelska	0.945055	0.971751	0.000000	0.000000
Christen Democratisch Appel	Partido Popular	0.944649	0.971537	0.000000	0.000000
Christen Democratisch Appel	Sozialdemokratische Partei Österreichs	0.940959	0.969582	0.000000	0.000000
Christen Democratisch Appel	Fine Gael Party	0.940741	0.969466	0.000000	0.000000
Christen Democratisch Appel	Conservative Party	0.938406	0.968224	0.000000	0.000000
Christen Democratisch Appel	Partija 'VIENOTIBA'	0.935361	0.966601	0.000000	0.000000
Christen Democratisch Appel	Slovenska demokratska stranka	0.935361	0.966601	0.000000	0.000000
Christen Democratisch Appel	Labour Party	0.934783	0.966292	0.000000	0.000000
Christen Democratisch Appel	Mouvement Démocrate	0.934066	0.965909	0.000000	0.000000
Christen Democratisch Appel	Nea Demokratia	0.933086	0.965385	0.000000	0.000000
Christen Democratisch Appel	Christlich Demokratische Union Deutschlands	0.930909	0.964218	0.000000	0.000000
Christen Democratisch Appel	Partido Socialista Obrero Espanol	0.930657	0.964083	0.000000	0.000000
Christen Democratisch Appel	Partito Democratico	0.927536	0.962406	0.000000	0.000000
Christen Democratisch Appel	Sozialdemokratische Partei Deutschlands	0.924731	0.960894	0.000000	0.000000
Christen Democratisch Appel	Democraten 66	0.922794	0.959847	0.000000	0.000000
Christen Democratisch Appel	Parti socialiste	0.917266	0.956848	0.000000	0.000000
Christen Democratisch Appel	Česká strana sociálně demokratická	0.914815	0.955513	0.000000	0.000000
Christen Democratisch Appel	Arbetarepartiet- Socialdemokraterna	0.911439	0.953668	0.000000	0.000000
Christen Democratisch Appel	Bündnis 90/Die Grünen	0.909091	0.952381	0.000000	0.000000
Christen Democratisch Appel	Freie Demokratische Partei	0.904059	0.949612	0.000000	0.000000
Christen Democratisch Appel	Partij van de Arbeid	0.903915	0.949533	0.000000	0.000000
Christen Democratisch Appel	Prawo i Sprawiedliwość	0.902985	0.949020	0.000000	0.000000
Christen Democratisch Appel	-1	0.901754	0.948339	0.000000	0.000000
Christen Democratisch Appel	Independent	0.899306	0.946984	0.000000	0.000000
Christen Democratisch Appel	Citizens for European Development of Bulgaria	0.898496	0.946535	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Christlich Demokratische Union Deutschlands	1.000000	1.000000	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Forza Italia	0.949091	0.973881	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Labour Party	0.939502	0.968807	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Les Républicains	0.935943	0.966912	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Partido Popular	0.935252	0.966543	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Christen Democratisch Appel	0.930909	0.964218	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Nea Demokratia	0.930909	0.964218	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Conservative Party	0.929329	0.963370	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Platforma Obywatelska	0.928826	0.963100	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Fine Gael Party	0.924460	0.960748	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Sozialdemokratische Partei Deutschlands	0.922807	0.959854	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Bündnis 90/Die Grünen	0.920690	0.958707	0.000000	0.000000
Christlich Demokratische Union Deutschlands	-1	0.920139	0.958409	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Lega Nord	0.919298	0.957952	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Partij van de Arbeid	0.915789	0.956044	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Christlich-Soziale Union in Bayern e.V.	0.915441	0.955854	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Partido Socialista Obrero Espanol	0.914894	0.955556	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Partito Democratico	0.911972	0.953959	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Sozialdemokratische Partei Österreichs	0.911032	0.953445	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Independent	0.910959	0.953405	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Partit Nazzjonalista	0.910394	0.953096	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Democraten 66	0.907143	0.951311	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Partija 'VIENOTIBA'	0.904762	0.950000	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Slovenska demokratska stranka	0.904762	0.950000	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Mouvement Démocrate	0.904594	0.949907	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Parti socialiste	0.902098	0.948529	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Movimento 5 Stelle	0.901695	0.948307	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Prawo i Sprawiedliwość	0.901460	0.948177	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Arbetarepartiet- Socialdemokraterna	0.896057	0.945180	0.000000	0.000000
Christlich Demokratische Union Deutschlands	Die Grünen - Die Grüne Alternative	0.895833	0.945055	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Christlich-Soziale Union in Bayern e.V.	1.000000	1.000000	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Slovenska demokratska stranka	0.949219	0.973948	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Christen Democratisch Appel	0.946565	0.972549	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Forza Italia	0.943396	0.970874	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partija 'VIENOTIBA'	0.941634	0.969940	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partido Popular	0.929104	0.963250	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Citizens for European Development of Bulgaria	0.926070	0.961616	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partidul Naţional Liberal	0.924901	0.960986	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Platforma Obywatelska	0.922509	0.959693	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Nea Demokratia	0.917293	0.956863	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Les Républicains	0.915751	0.956023	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Christlich Demokratische Union Deutschlands	0.915441	0.955854	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Fine Gael Party	0.910781	0.953307	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Prawo i Sprawiedliwość	0.908397	0.952000	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Labour Party	0.905455	0.950382	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partit Nazzjonalista	0.903346	0.949219	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Conservative Party	0.902174	0.948571	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partido Socialista Obrero Espanol	0.894161	0.944123	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Democraten 66	0.892989	0.943470	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partito Democratico	0.891304	0.942529	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Mouvement Démocrate	0.890511	0.942085	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Sozialdemokratische Partei Österreichs	0.890110	0.941860	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Česká strana sociálně demokratická	0.877778	0.934911	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Sozialdemokratische Partei Deutschlands	0.875445	0.933586	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Partij van de Arbeid	0.875000	0.933333	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Arbetarepartiet- Socialdemokraterna	0.874539	0.933071	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Parti socialiste	0.867857	0.929254	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Bündnis 90/Die Grünen	0.867596	0.929104	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Freie Demokratische Partei	0.867159	0.928854	0.000000	0.000000
Christlich-Soziale Union in Bayern e.V.	Österreichische Volkspartei	0.867159	0.928854	0.000000	0.000000
Citizens for European Development of Bulgaria	Citizens for European Development of Bulgaria	1.000000	1.000000	0.000000	0.000000
Citizens for European Development of Bulgaria	Partija 'VIENOTIBA'	0.937255	0.967611	0.000000	0.000000
Citizens for European Development of Bulgaria	Christlich-Soziale Union in Bayern e.V.	0.926070	0.961616	0.000000	0.000000
Citizens for European Development of Bulgaria	Prawo i Sprawiedliwość	0.918605	0.957576	0.000000	0.000000
Citizens for European Development of Bulgaria	Forza Italia	0.910112	0.952941	0.000000	0.000000
Citizens for European Development of Bulgaria	Slovenska demokratska stranka	0.907336	0.951417	0.000000	0.000000
Citizens for European Development of Bulgaria	Partidul Naţional Liberal	0.905138	0.950207	0.000000	0.000000
Citizens for European Development of Bulgaria	Partido Popular	0.903346	0.949219	0.000000	0.000000
Citizens for European Development of Bulgaria	Christen Democratisch Appel	0.898496	0.946535	0.000000	0.000000
Citizens for European Development of Bulgaria	Democraten 66	0.888476	0.940945	0.000000	0.000000
Citizens for European Development of Bulgaria	Conservative Party	0.884058	0.938462	0.000000	0.000000
Citizens for European Development of Bulgaria	Christlich Demokratische Union Deutschlands	0.883212	0.937984	0.000000	0.000000
Citizens for European Development of Bulgaria	Platforma Obywatelska	0.883212	0.937984	0.000000	0.000000
Citizens for European Development of Bulgaria	Nea Demokratia	0.877323	0.934653	0.000000	0.000000
Citizens for European Development of Bulgaria	Les Républicains	0.876812	0.934363	0.000000	0.000000
Citizens for European Development of Bulgaria	Fine Gael Party	0.871324	0.931238	0.000000	0.000000
Citizens for European Development of Bulgaria	Labour Party	0.866906	0.928709	0.000000	0.000000
Citizens for European Development of Bulgaria	Partit Nazzjonalista	0.863971	0.927022	0.000000	0.000000
Citizens for European Development of Bulgaria	Sozialdemokratische Partei Österreichs	0.858182	0.923679	0.000000	0.000000
Citizens for European Development of Bulgaria	Partido Socialista Obrero Espanol	0.855596	0.922179	0.000000	0.000000
Citizens for European Development of Bulgaria	Partito Democratico	0.853047	0.920696	0.000000	0.000000
Citizens for European Development of Bulgaria	Mouvement Démocrate	0.851986	0.920078	0.000000	0.000000
Citizens for European Development of Bulgaria	Sozialdemokratische Partei Deutschlands	0.851064	0.919540	0.000000	0.000000
Citizens for European Development of Bulgaria	Partij van de Arbeid	0.850534	0.919231	0.000000	0.000000
Citizens for European Development of Bulgaria	Arbetarepartiet- Socialdemokraterna	0.849265	0.918489	0.000000	0.000000
Citizens for European Development of Bulgaria	Freie Demokratische Partei	0.848708	0.918164	0.000000	0.000000
Citizens for European Development of Bulgaria	Bündnis 90/Die Grünen	0.843750	0.915254	0.000000	0.000000
Citizens for European Development of Bulgaria	Parti socialiste	0.843416	0.915058	0.000000	0.000000
Citizens for European Development of Bulgaria	Österreichische Volkspartei	0.841912	0.914172	0.000000	0.000000
Citizens for European Development of Bulgaria	-1	0.836237	0.910816	0.000000	0.000000
Conservative Party	Conservative Party	1.000000	1.000000	0.000000	0.000000
Conservative Party	Labour Party	0.981949	0.990893	0.000000	0.000000
Conservative Party	Les Républicains	0.978339	0.989051	0.000000	0.000000
Conservative Party	Platforma Obywatelska	0.964029	0.981685	0.000000	0.000000
Conservative Party	Partido Popular	0.963768	0.981550	0.000000	0.000000
Conservative Party	Sozialdemokratische Partei Österreichs	0.960145	0.979667	0.000000	0.000000
Conservative Party	Sozialdemokratische Partei Deutschlands	0.957447	0.978261	0.000000	0.000000
Conservative Party	Forza Italia	0.956522	0.977778	0.000000	0.000000
Conservative Party	Partito Democratico	0.953571	0.976234	0.000000	0.000000
Conservative Party	Mouvement Démocrate	0.953237	0.976059	0.000000	0.000000
Conservative Party	Fine Gael Party	0.952899	0.975881	0.000000	0.000000
Conservative Party	Partido Socialista Obrero Espanol	0.949821	0.974265	0.000000	0.000000
Conservative Party	Partit Nazzjonalista	0.945652	0.972067	0.000000	0.000000
Conservative Party	Parti socialiste	0.943262	0.970803	0.000000	0.000000
Conservative Party	Democraten 66	0.942238	0.970260	0.000000	0.000000
Conservative Party	Bündnis 90/Die Grünen	0.941176	0.969697	0.000000	0.000000
Conservative Party	Christen Democratisch Appel	0.938406	0.968224	0.000000	0.000000
Conservative Party	Nea Demokratia	0.938406	0.968224	0.000000	0.000000
Conservative Party	Arbetarepartiet- Socialdemokraterna	0.938182	0.968105	0.000000	0.000000
Conservative Party	Česká strana sociálně demokratická	0.934545	0.966165	0.000000	0.000000
Conservative Party	Lega Nord	0.933333	0.965517	0.000000	0.000000
Conservative Party	Independent	0.931271	0.964413	0.000000	0.000000
Conservative Party	Partij van de Arbeid	0.929825	0.963636	0.000000	0.000000
Conservative Party	Christlich Demokratische Union Deutschlands	0.929329	0.963370	0.000000	0.000000
Conservative Party	Movimento 5 Stelle	0.928328	0.962832	0.000000	0.000000
Conservative Party	-1	0.927336	0.962298	0.000000	0.000000
Conservative Party	Österreichische Volkspartei	0.916968	0.956685	0.000000	0.000000
Conservative Party	Die Grünen - Die Grüne Alternative	0.916376	0.956364	0.000000	0.000000
Conservative Party	Europe Écologie	0.913194	0.954628	0.000000	0.000000
Conservative Party	Freie Demokratische Partei	0.903226	0.949153	0.000000	0.000000
DIE LINKE.	DIE LINKE.	1.000000	1.000000	0.000000	0.000000
DIE LINKE.	Sinn Féin	0.858209	0.923695	0.000000	0.000000
DIE LINKE.	Izquierda Unida	0.856061	0.922449	0.000000	0.000000
DIE LINKE.	PODEMOS	0.847273	0.917323	0.000000	0.000000
DIE LINKE.	Parti socialiste	0.843416	0.915058	0.000000	0.000000
DIE LINKE.	Europe Écologie	0.840989	0.913628	0.000000	0.000000
DIE LINKE.	Independent	0.840830	0.913534	0.000000	0.000000
DIE LINKE.	Movimento 5 Stelle	0.838488	0.912150	0.000000	0.000000
DIE LINKE.	Sozialdemokratische Partei Deutschlands	0.831579	0.908046	0.000000	0.000000
DIE LINKE.	Front de Gauche	0.831541	0.908023	0.000000	0.000000
DIE LINKE.	-1	0.829861	0.907021	0.000000	0.000000
DIE LINKE.	Bündnis 90/Die Grünen	0.824742	0.903955	0.000000	0.000000
DIE LINKE.	Die Grünen - Die Grüne Alternative	0.818182	0.900000	0.000000	0.000000
DIE LINKE.	Partij van de Arbeid	0.818182	0.900000	0.000000	0.000000
DIE LINKE.	Sozialdemokratische Partei Österreichs	0.812057	0.896282	0.000000	0.000000
DIE LINKE.	Arbetarepartiet- Socialdemokraterna	0.809353	0.894632	0.000000	0.000000
DIE LINKE.	Lega Nord	0.809028	0.894434	0.000000	0.000000
DIE LINKE.	Mouvement Démocrate	0.806338	0.892788	0.000000	0.000000
DIE LINKE.	Fine Gael Party	0.804965	0.891945	0.000000	0.000000
DIE LINKE.	Partido Socialista Obrero Espanol	0.803509	0.891051	0.000000	0.000000
DIE LINKE.	Labour Party	0.802083	0.890173	0.000000	0.000000
DIE LINKE.	Partito Democratico	0.801394	0.889749	0.000000	0.000000
DIE LINKE.	Conservative Party	0.799308	0.888462	0.000000	0.000000
DIE LINKE.	Česká strana sociálně demokratická	0.799283	0.888446	0.000000	0.000000
DIE LINKE.	Freie Demokratische Partei	0.795699	0.886228	0.000000	0.000000
DIE LINKE.	Green Party	0.793478	0.884848	0.000000	0.000000
DIE LINKE.	Les Républicains	0.792388	0.884170	0.000000	0.000000
DIE LINKE.	Moderaterna	0.789855	0.882591	0.000000	0.000000
DIE LINKE.	Österreichische Volkspartei	0.789286	0.882236	0.000000	0.000000
DIE LINKE.	Partit Nazzjonalista	0.785211	0.879684	0.000000	0.000000
Democraten 66	Democraten 66	1.000000	1.000000	0.000000	0.000000
Democraten 66	Les Républicains	0.963370	0.981343	0.000000	0.000000
Democraten 66	Mouvement Démocrate	0.952206	0.975518	0.000000	0.000000
Democraten 66	Sozialdemokratische Partei Österreichs	0.952030	0.975425	0.000000	0.000000
Democraten 66	Fine Gael Party	0.951852	0.975332	0.000000	0.000000
Democraten 66	Platforma Obywatelska	0.948905	0.973783	0.000000	0.000000
Democraten 66	Partido Socialista Obrero Espanol	0.948718	0.973684	0.000000	0.000000
Democraten 66	Partido Popular	0.948529	0.973585	0.000000	0.000000
Democraten 66	Labour Party	0.945652	0.972067	0.000000	0.000000
Democraten 66	Partito Democratico	0.945455	0.971963	0.000000	0.000000
Democraten 66	Conservative Party	0.942238	0.970260	0.000000	0.000000
Democraten 66	Forza Italia	0.941176	0.969697	0.000000	0.000000
Democraten 66	Partit Nazzjonalista	0.937269	0.967619	0.000000	0.000000
Democraten 66	Nea Demokratia	0.929889	0.963671	0.000000	0.000000
Democraten 66	Arbetarepartiet- Socialdemokraterna	0.929630	0.963532	0.000000	0.000000
Democraten 66	Österreichische Volkspartei	0.929368	0.963391	0.000000	0.000000
Democraten 66	Sozialdemokratische Partei Deutschlands	0.928571	0.962963	0.000000	0.000000
Democraten 66	Christen Democratisch Appel	0.922794	0.959847	0.000000	0.000000
Democraten 66	Parti socialiste	0.921147	0.958955	0.000000	0.000000
Democraten 66	Česká strana sociálně demokratická	0.918819	0.957692	0.000000	0.000000
Democraten 66	Partija 'VIENOTIBA'	0.917603	0.957031	0.000000	0.000000
Democraten 66	Freie Demokratische Partei	0.915129	0.955684	0.000000	0.000000
Democraten 66	Partij van de Arbeid	0.914591	0.955390	0.000000	0.000000
Democraten 66	Socialdemokratiet	0.914498	0.955340	0.000000	0.000000
Democraten 66	Bündnis 90/Die Grünen	0.912892	0.954463	0.000000	0.000000
Democraten 66	-1	0.912281	0.954128	0.000000	0.000000
Democraten 66	Christlich Demokratische Union Deutschlands	0.907143	0.951311	0.000000	0.000000
Democraten 66	PODEMOS	0.905797	0.950570	0.000000	0.000000
Democraten 66	Slovenska demokratska stranka	0.903346	0.949219	0.000000	0.000000
Democraten 66	Independent	0.903114	0.949091	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Die Grünen - Die Grüne Alternative	1.000000	1.000000	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Bündnis 90/Die Grünen	0.961538	0.980392	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Independent	0.944637	0.971530	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Sozialdemokratische Partei Deutschlands	0.943662	0.971014	0.000000	0.000000
Die Grünen - Die Grüne Alternative	-1	0.940767	0.969479	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Europe Écologie	0.940141	0.969147	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Partij van de Arbeid	0.936620	0.967273	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Parti socialiste	0.936396	0.967153	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Movimento 5 Stelle	0.934932	0.966372	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Labour Party	0.919580	0.958106	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Conservative Party	0.916376	0.956364	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Les Républicains	0.916084	0.956204	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Mouvement Démocrate	0.911972	0.953959	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Sozialdemokratische Partei Österreichs	0.911661	0.953789	0.000000	0.000000
Die Grünen - Die Grüne Alternative	Platforma Obywatelska	0.909091	0.952381	0.000000	0.000000
